abra,"Sleeps 18 hours a day. If it senses danger, it will teleport itself to safety even as it sleeps."
kadabra,"Many odd things happen if this Pokemon is close by. For example, it makes clocks run backwards."
alakazam,A Pokemon that can memorize anything. It never forgets what it learns-- that's why this Pokemon is smart.
machop,Very powerful in spite of its small size. Its mastery of many types of martial arts makes it very tough.
machoke,"The belt around its waist holds back its energy. Without it, this Pokemon would be unstoppable."
machamp,"One arm alone can move mountains. Using all four arms, this Pokemon fires off awesome punches."
bellsprout,Prefers hot and humid places. It ensnares tiny insects with its vines and devours them.
weepinbell,"When hungry, it swallows anything that moves. Its hapless prey is melted inside by strong acids."
victreebel,"Lures prey with the sweet aroma of honey. Swallowed whole, the prey is melted in a day, bones and all."
tentacool,It can sometimes be found all dry and shriveled up on a beach. Toss it back into the sea to revive it.
tentacruel,Its 80 tentacles can stretch and contract freely. They wrap around prey and weaken it with poison.
geodude,"Commonly found near mountain trails, etc. If you step on one by accident, it gets angry."
graveler,"Often seen rolling down mountain trails. Obstacles are just things to roll straight over, not avoid."
golem,"Once it sheds its skin, its body turns tender and whitish. Its hide hardens when it's exposed to air."
ponyta,Capable of jumping incredibly high. Its hooves and sturdy legs absorb the impact of a hard landing.
rapidash,"Just loves to run. If it sees something faster than itself, it will give chase at top speed."
slowpoke,Incredibly slow and sluggish. It is quite content to loll about without worrying about the time.
slowbro,"Lives lazily by the sea. If the SHELLDER on its tail comes off, it becomes a SLOWPOKE again."
magnemite,It is born with the ability to defy gravity. It floats in air on powerful electromagnetic waves.
magneton,"Generates strange radio signals. It raises the temperature by 3.6F degrees within 3,300 feet."
farfetchd,"Lives where reedy plants grow. They are rarely seen, so it's thought their numbers are decreasing."
doduo,"Its short wings make flying difficult. Instead, this Pokemon runs at high speed on developed legs."
dodrio,One of DODUO's 2 heads splits to form a unique species. It runs close to 40 MPH in prairies.
seel,Loves freezing cold conditions. Relishes swimming in a frigid climate of around 14F degrees.
dewgong,"Its entire body is a snowy-white. Unharmed by even intense cold, it swims powerfully in icy waters."
grimer,Made of hardened sludge. It smells too putrid to touch. Even weeds won't grow in its path.
muk,"Smells so awful, it can cause fainting. Through degeneration, it lost its sense of smell."
shellder,"The shell can withstand any attack. However, when it is open, the tender body is exposed."
cloyster,"For protection, it uses its harder- than-diamonds shell. It also shoots spikes from the shell."
gastly,"Said to appear in decrepit, deserted buildings. It has no real shape as it appears to be made of a gas."
haunter,"By licking, it saps the victim's life. It causes shaking that won't stop until the victim's demise."
gengar,A GENGAR is close by if you feel a sudden chill. It may be trying to lay a curse on you.
onix,Burrows at high speed in search of food. The tunnels it leaves are used as homes by DIGLETTs.
drowzee,"If you sleep by it all the time, it will sometimes show you dreams it has eaten in the past."
hypno,Avoid eye contact if you come across one. It will try to put you to sleep by using its pendulum.
krabby,"Its pincers are superb weapons. They sometimes break off during battle, but they grow back fast."
kingler,"One claw grew massively and as hard as steel. It has 10,000-HP strength. However, it is too heavy."
voltorb,It is said to camouflage itself as a Poke Ball. It will self-destruct with very little stimulus.
electrode,Stores electrical energy inside its body. Even the slightest shock could trigger a huge explosion.
exeggcute,The heads attract each other and spin around. There must be 6 heads for it to maintain balance.
exeggutor,Its cries are very noisy. This is because each of the 3 heads thinks about whatever it likes.
cubone,Wears the skull of its deceased mother. Its cries echo inside the skull and come out as a sad melody.
marowak,"Small and weak, this Pokemon is adept with its bone club. It has grown more vicious over the ages."
hitmonlee,"When kicking, the sole of its foot turns as hard as a diamond on impact and destroys its enemy."
hitmonchan,Punches in corkscrew fashion. It can punch its way through a concrete wall in the same way as a drill.
lickitung,Its tongue spans almost 7 feet and moves more freely than its forelegs. Its licks can cause paralysis.
koffing,"In hot places, its internal gases could expand and explode without any warning. Be very careful!"
weezing,"It lives and grows by absorbing dust, germs and poison gases that are contained in toxic waste and garbage."
rhyhorn,"A Pokemon with a one-track mind. Once it charges,  it won't stop running until it falls asleep."
rhydon,Walks on its hind legs. Shows signs of intelligence. Its armor-like hide even repels molten lava.
chansey,A gentle and kindhearted Pokemon that shares its nutritious eggs if it sees an injured Pokemon.
tangela,"Its identity is obscured by masses of thick, blue vines. The vines are said to never stop growing."
kangaskhan,Raises its young in its belly pouch. Won't run from any fight to keep its young protected.
horsea,"If it senses any danger, it will vigorously spray water or a special type of ink from its mouth."
seadra,Touching the back fin causes numbness. It hooks its tail to coral to stay in place while sleeping.
goldeen,"When it is time for them to lay eggs, they can be seen swimming up rivers and falls in large groups."
seaking,It is the male's job to make a nest by carving out boulders in a stream using the horn on its head.
staryu,"As long as the center section is unharmed, it can grow back fully even if it is chopped to bits."
starmie,The center section is named the core. People think it is communicating when it glows in 7 colors.
mrmime,Always practices its pantomime act. It makes enemies believe something exists that really doesn't.
scyther,Leaps out of tall grass and slices prey with its scythes. The movement looks like that of a ninja.
jynx,"Appears to move to a rhythm of its own, as if it were dancing. It wiggles its hips as it walks."
